ID,traffic_volume
1770,4728.107
1771,5948.494
1772,2792.9846
1773,2092.4358
1774,2825.8955
1775,3237.2717
1776,754.2098
1777,2348.4634
1778,5778.006
1779,5385.392
1780,2501.825
1781,5815.731
1782,5206.6025
1783,4708.9805
1784,272.12845
1785,332.13565
1786,4982.532
1787,5940.685
1788,6825.856
1789,6365.219
1790,5099.713
1791,3500.5962
1792,2649.1353
1793,4333.151
1794,4649.6846
1795,4837.6104
1796,4665.6655
1797,4449.108
1798,3916.0388
1799,904.5608
1800,447.53256
1801,386.03784
1802,636.1672
1803,4220.0244
1804,889.483
1805,2400.5972
1806,1127.5511
1807,908.9798
1808,297.36722
1809,382.7424
1810,5877.0083
1811,4892.3726
1812,4892.3726
1813,5134.7114
1814,4821.773
1815,2162.7017
1816,335.4954
1817,1446.9794
1818,2058.9475
1819,2058.9475
1820,3150.904
1821,3250.9597
1822,614.8438
1823,594.1233
1824,1453.007
1825,4292.713
1826,5158.578
1827,4877.9946
1828,4633.411
1829,3570.7942
1830,2802.987
1831,2220.5054
1832,5612.6953
1833,5777.566
1834,4184.0767
1835,2455.7126
1836,243.34546
1837,5273.04
1838,346.6782
1839,257.27597
1840,387.29248
1841,910.2552
1842,5723.819
1843,5260.525
1844,4467.413
1845,5267.006
1846,293.421
1847,5875.079
1848,5157.905
1849,6107.9155
1850,4707.2354
1851,2952.7422
1852,869.2554
1853,5514.056
1854,6147.535
1855,5206.0356
1856,4832.8843
1857,4787.147
1858,5787.4897
1859,4366.193
1860,529.08374
1861,336.07077
1862,5676.1846
1863,4482.9697
1864,4679.822
1865,963.87524
1866,520.199
1867,5192.3877
1868,4830.099
1869,2460.6663
1870,327.4314
1871,6446.4463
1872,4745.348
1873,4745.348
1874,3544.38
1875,3009.5083
1876,372.81982
1877,813.11194
1878,5205.111
1879,4914.1807
1880,2975.063
1881,636.2245
1882,3813.2722
1883,1739.7709
1884,3961.4192
1885,4049.8638
1886,4814.796
1887,4737.9453
1888,5128.2974
1889,5923.444
1890,2273.4534
1891,363.68774
1892,4986.9775
1893,2847.3828
1894,5278.217
1895,5638.826
1896,2745.1238
1897,4476.237
1898,816.7376
1899,5909.5947
1900,4705.713
1901,2770.268
1902,872.222
1903,2729.2637
1904,5831.8564
1905,5216.606
1906,4850.4053
1907,5200.0356
1908,5843.3726
1909,756.8572
1910,574.4872
1911,1293.8582
1912,4707.346
1913,4677.14
1914,4560.364
1915,4609.0195
1916,3153.7417
1917,1165.1738
1918,331.8138
1919,502.51053
1920,869.1001
1921,1146.4543
1922,2863.5037
1923,3771.6067
1924,4298.8716
1925,4210.1387
1926,1917.5195
1927,837.9967
1928,705.9416
1929,4569.175
1930,1838.1212
1931,2964.2935
1932,5985.867
1933,5242.6353
1934,4457.425
1935,5044.144
1936,608.5554
1937,5751.3228
1938,5022.6235
1939,5013.823
1940,6563.663
1941,6216.074
1942,4521.9517
1943,655.91705
1944,416.32028
1945,334.5544
1946,807.37695
1947,5585.8403
1948,5634.029
1949,5634.029
1950,6246.4106
1951,5838.035
1952,4512.2207
1953,2901.542
1954,1124.2155
1955,736.84076
1956,4545.186
1957,2721.0151
1958,2700.1484
1959,3084.6792
1960,3084.6792
1961,4268.4585
1962,4736.84
1963,3871.4353
1964,2372.7512
1965,1678.8782
1966,255.69841
1967,4617.126
1968,5323.581
1969,391.74185
1970,330.2768
1971,4722.6147
1972,5005.7856
1973,3396.3474
1974,1314.2911
1975,353.53433
1976,5091.105
1977,5290.699
1978,5698.447
1979,6095.2773
1980,3201.5994
1981,373.20633
1982,776.4236
1983,5085.718
1984,2809.6855
1985,3073.8796
1986,1034.3475
1987,543.5354
1988,4538.528
1989,4349.152
1990,4339.106
1991,2367.1484
1992,360.5537
1993,345.67664
1994,3923.3442
1995,1921.7273
1996,1392.6871
1997,226.21889
1998,780.1973
1999,4466.51
2000,5619.594
2001,5757.949
2002,2352.7578
2003,1393.1791
2004,966.3642
2005,385.85056
2006,958.4584
2007,2404.0745
2008,4919.9116
2009,4487.4775
2010,1482.5214
2011,845.07654
2012,6002.5244
2013,4491.873
2014,5243.449
2015,6126.4155
2016,4351.6685
2017,1804.8281
2018,160.4146
2019,3226.061
2020,3418.7603
2021,243.39728
2022,450.71808
2023,4190.1753
2024,4232.5654
2025,4409.329
2026,5054.197
2027,2845.031
2028,1097.1731
2029,311.20547
2030,1663.1951
2031,4408.246
2032,2722.7012
2033,4426.475
2034,3225.5076
2035,2295.5999
2036,1846.9293
2037,852.0293
2038,6416.251
2039,4537.687
2040,4791.4727
2041,5450.3643
2042,5450.3643
2043,5396.972
2044,4974.1104
2045,3432.819
2046,2237.8691
2047,2237.8691
2048,2106.8308
2049,4501.0776
2050,4501.0776
2051,4606.295
2052,4772.83
2053,6089.8633
2054,4091.33
2055,3132.088
2056,2557.717
2057,83.23539
2058,430.5694
2059,430.5694
2060,2109.5222
2061,4370.2993
2062,3790.3594
2063,3634.8762
2064,4071.8057
2065,4501.893
2066,493.44672
2067,263.7525
2068,4534.7397
2069,4598.8066
2070,4797.897
2071,3224.3772
2072,3278.8306
2073,5254.3003
2074,5514.47
2075,5037.8047
2076,6199.256
2077,2876.2942
2078,1897.2587
2079,1737.028
2080,2740.5376
2081,4711.6025
2082,4214.789
2083,2784.8967
2084,1751.9388
2085,1751.9388
2086,3317.9136
2087,359.81955
2088,359.81955
2089,2499.8967
2090,4272.6626
2091,4815.6533
2092,5081.9917
2093,1154.937
2094,5138.3906
2095,5161.3003
2096,4732.5083
2097,325.05075
2098,4686.6797
2099,5588.223
2100,5843.3843
2101,278.68127
2102,2644.6953
2103,4841.45
2104,5041.35
2105,6094.349
2106,358.01465
2107,2620.7878
2108,5364.3145
2109,3299.7183
2110,3023.5256
2111,1119.072
2112,727.12177
2113,410.90237
2114,4579.37
2115,2637.3606
2116,1185.7754
2117,491.22668
2118,757.9333
2119,2369.1235
2120,4152.7456
2121,3697.7153
2122,3697.7153
2123,4067.2312
2124,2707.8613
2125,5458.4355
2126,4706.906
2127,5017.053
2128,5810.7593
2129,3091.6448
2130,1225.221
2131,353.16483
2132,5431.199
2133,4993.9424
2134,5300.3857
2135,3211.1453
2136,2757.907
2137,5607.909
2138,4885.548
2139,2482.3354
2140,672.1013
2141,5142.04
2142,5348.063
2143,5432.507
2144,1093.9817
2145,429.59595
2146,792.75635
2147,4200.3203
2148,1396.738
2149,3579.4587
2150,3711.694
2151,360.42975
2152,277.91797
2153,4630.8066
2154,1726.472
2155,1726.472
2156,2497.4219
2157,1794.8842
2158,4160.357
2159,1978.1163
2160,1978.1163
2161,2337.7268
2162,2043.2927
2163,393.45746
2164,247.66936
2165,285.83304
2166,1491.8286
2167,673.2736
2168,620.53546
2169,1313.6212
2170,1688.0621
2171,2602.316
2172,686.73517
2173,3496.5828
2174,3775.8696
2175,3939.4966
2176,4101.348
2177,4541.5845
2178,4883.792
2179,416.1993
2180,416.1993
2181,640.7334
2182,3776.7163
2183,4160.67
2184,4749.854
2185,5258.045
2186,2628.4836
2187,1018.8498
2188,4212.7734
2189,3160.6228
2190,2694.6863
2191,293.87222
2192,830.4989
2193,3187.1587
2194,3584.704
2195,3667.2935
2196,3640.8164
2197,2661.2024
2198,1697.3707
2199,3378.1042
2200,3580.4275
2201,4240.786
2202,4506.8696
2203,3120.956
2204,1115.9958
2205,1089.3602
2206,2050.462
2207,635.97815
2208,3218.9126
2209,5441.45
2210,5279.832
2211,1353.255
2212,4840.781
2213,5439.8057
2214,5521.0947
2215,2917.0386
2216,2293.0146
2217,1501.738
2218,472.35043
2219,2425.203
2220,448.7315
2221,375.86978
2222,404.4641
2223,1647.482
2224,806.27264
2225,251.4062
2226,183.04236
2227,3714.1938
2228,3792.1265
2229,3971.0789
2230,4385.741
2231,4500.5366
2232,215.88676
2233,874.0451
2234,5125.3745
2235,5124.0405
2236,535.838
2237,6195.834
2238,4366.998
2239,4766.172
2240,2918.8687
2241,1816.6549
2242,6390.7456
2243,2519.7637
2244,1930.2427
2245,589.27344
2246,360.57407
2247,788.8471
2248,4990.7915
2249,5783.0728
2250,2707.1704
2251,688.9726
2252,1174.0986
2253,4583.747
2254,4489.245
2255,719.0367
2256,367.4106
2257,900.25635
2258,1607.6144
2259,4054.4282
2260,2418.7935
2261,5557.8765
2262,4395.884
2263,4742.6104
2264,2636.7095
2265,2080.1892
2266,303.1747
2267,276.60446
2268,4898.199
2269,3741.7341
2270,3741.7341
2271,4420.2
2272,4433.314
2273,5175.4272
2274,1056.1487
2275,504.7173
2276,330.58575
2277,2634.0679
2278,5045.6577
2279,4460.9023
2280,4364.077
2281,5876.935
2282,4311.839
2283,380.25723
2284,5730.792
2285,5975.6914
2286,4915.8613
2287,5300.0845
2288,3043.4368
2289,4213.589
2290,4651.919
2291,4573.578
2292,4483.7104
2293,2824.499
2294,1222.8765
2295,432.5562
2296,3133.2434
2297,4158.6504
2298,224.27644
2299,5106.165
2300,2564.3218
2301,4910.6045
2302,5224.8086
2303,4268.1885
2304,4767.2686
2305,338.6492
2306,273.54453
2307,364.83295
2308,5496.2695
2309,4856.526
2310,4125.1904
2311,3054.7908
2312,333.78314
2313,761.24146
2314,5621.733
2315,4474.624
2316,3429.5298
2317,643.51416
2318,339.9993
2319,769.18787
2320,2503.9407
2321,5621.1465
2322,4814.6377
2323,3769.4849
2324,2807.2412
2325,363.32248
2326,1874.1367
2327,3587.697
2328,4571.4927
2329,2810.2273
2330,3058.5425
2331,1046.4911
2332,254.34114
2333,1226.5607
2334,1226.5607
2335,2647.4224
2336,3730.6028
2337,2421.2947
2338,4008.1816
2339,5813.817
2340,3229.2146
2341,5798.4526
2342,2656.7688
2343,538.57794
2344,311.12408
2345,798.2246
2346,5474.731
2347,224.83357
2348,758.3256
2349,5387.179
2350,3800.6157
2351,3972.6294
2352,2519.8699
2353,1187.0251
2354,361.2117
2355,1856.6829
2356,3699.486
2357,4298.115
2358,2818.7075
2359,294.939
2360,5311.0127
2361,4615.6655
2362,1896.8564
2363,907.1947
2364,5404.083
2365,5391.6465
2366,4973.3843
2367,4272.405
2368,5518.768
2369,2895.3872
2370,2735.8093
2371,533.77997
2372,4756.288
2373,3039.7998
2374,364.5886
2375,4541.388
2376,2852.0737
2377,2904.6433
2378,674.52905
2379,427.85608
2380,378.76654
2381,810.7127
2382,4551.7603
2383,5209.4883
2384,541.38165
2385,822.6097
2386,1289.9576
2387,2540.4795
2388,3633.3687
2389,4469.0825
2390,550.47943
2391,1843.0431
2392,3447.704
2393,3080.4617
2394,2051.9026
2395,632.3587
2396,426.40515
2397,4202.965
2398,4577.2036
2399,2816.073
2400,1745.2916
2401,226.10483
2402,5773.1475
2403,4971.039
2404,4334.6836
2405,4826.0513
2406,5039.9297
2407,6342.3047
2408,2640.4475
2409,6190.8022
2410,5779.261
2411,4643.542
2412,4845.32
2413,551.22437
2414,6149.9224
2415,2539.1836
2416,5065.7637
2417,5335.378
2418,4693.904
2419,3509.5286
2420,2954.0027
2421,2774.9976
2422,4148.4253
2423,3386.2007
2424,1228.705
2425,457.28793
2426,3196.7163
2427,3365.6118
2428,222.98634
2429,3635.1135
2430,3862.9834
2431,3823.4272
2432,4661.525
2433,2104.4836
2434,355.64417
2435,4268.41
2436,4377.547
2437,4940.4106
2438,3097.6956
2439,318.47156
2440,2663.0354
2441,6275.8193
2442,2556.8054
2443,288.11472
2444,4056.5835
2445,4367.4995
2446,2387.3674
2447,1311.5137
2448,466.5666
2449,516.47437
2450,963.5423
2451,4123.2534
2452,4134.199
2453,3805.9814
2454,504.08725
2455,1000.7402
2456,1698.2355
2457,2446.326
2458,4067.4426
2459,582.9794
2460,4766.492
2461,5619.5117
2462,3962.3413
2463,2085.6426
2464,1700.5713
2465,312.8371
2466,305.1535
2467,2387.037
2468,5724.0415
2469,5810.4067
2470,3168.8848
2471,3028.6726
2472,2999.7283
2473,4556.022
2474,4547.3467
2475,5480.27
2476,1141.8977
2477,657.3565
2478,361.5107
2479,655.3383
2480,453.30658
2481,3437.7178
2482,2595.4194
2483,365.02847
2484,5394.4185
2485,4277.9697
2486,5902.835
2487,1823.8478
2488,4136.729
2489,4641.852
2490,4662.758
2491,4860.3364
2492,5567.584
2493,5732.466
2494,6366.1226
2495,4750.1226
2496,650.60065
2497,372.4869
2498,5225.198
2499,5981.8936
2500,3553.396
2501,1868.7091
2502,770.1375
2503,2585.2915
2504,5789.82
2505,5060.1274
2506,4892.5117
2507,804.67084
2508,636.80194
2509,441.1686
2510,2076.2036
2511,5052.252
2512,4544.9795
2513,1714.3369
2514,2610.843
2515,4312.829
2516,3459.7527
2517,2892.7012
2518,564.08344
2519,363.55017
2520,260.9747
2521,4719.7695
2522,4244.33
2523,2939.9902
2524,1902.2483
2525,6535.469
2526,6174.5317
2527,1408.0142
2528,861.71014
2529,4582.867
2530,5039.191
2531,5391.8687
2532,2535.4648
2533,2218.5535
2534,629.0123
2535,5269.837
2536,6047.9556
2537,2550.8037
2538,5240.9175
2539,5355.3896
2540,3561.7637
2541,2698.3735
2542,628.5717
2543,4020.7708
2544,4622.786
2545,4852.927
2546,4378.6475
2547,3385.1147
2548,3216.9102
2549,1408.584
2550,889.7362
2551,1658.7126
2552,2463.2222
2553,2493.5977
2554,539.23206
2555,339.19955
2556,5768.1685
2557,4916.8804
2558,5382.681
2559,4121.9033
2560,528.93866
2561,2754.7756
2562,4402.192
2563,4831.3916
2564,5615.5405
2565,5876.846
2566,4707.9756
2567,4926.1406
2568,3294.6912
2569,2557.117
2570,2149.3606
2571,1051.9106
2572,6376.7046
2573,5182.3135
2574,6383.0415
2575,5815.322
2576,3055.9656
2577,3072.8418
2578,384.35657
2579,711.06744
2580,2996.6233
2581,4843.685
2582,4397.4297
2583,473.94904
2584,3304.983
2585,4288.9976
2586,2605.758
2587,2251.6125
2588,1862.5043
2589,1506.7341
2590,274.79736
2591,5744.468
2592,4707.4585
2593,4105.6025
2594,4806.499
2595,5063.535
2596,6066.0703
2597,2360.1426
2598,1902.4159
2599,386.76413
2600,5975.7334
2601,5145.18
2602,4438.955
2603,2817.8613
2604,755.418
2605,280.60135
2606,4701.854
2607,4935.6187
2608,6620.0767
2609,571.7608
2610,329.8331
2611,1311.0332
2612,5483.6587
2613,2961.9426
2614,1847.33
2615,633.4125
2616,1806.953
2617,3395.2656
2618,4518.3325
2619,4941.1523
2620,4750.3613
2621,4781.3955
2622,4418.696
2623,3293.984
2624,2951.211
2625,1449.9006
2626,768.73334
2627,367.31662
2628,382.56476
2629,462.40744
2630,2105.34
2631,2774.6248
2632,4514.657
2633,2448.8599
2634,1255.9854
2635,294.3283
2636,2436.3467
2637,4337.8267
2638,6199.208
2639,2781.3862
2640,560.9391
2641,757.84454
2642,6162.8438
2643,5657.5986
2644,260.03934
2645,781.09875
2646,2654.956
2647,4954.061
2648,5360.5605
2649,801.3986
2650,4998.7446
2651,3199.9595
2652,317.41034
2653,328.79938
2654,4704.48
2655,4452.1885
2656,4264.039
2657,4916.4053
2658,5726.6567
2659,3033.8887
2660,2901.6653
2661,1731.2572
2662,382.36234
2663,4553.392
2664,4597.2607
2665,2951.5542
2666,3071.3896
2667,3638.9192
2668,694.65625
2669,6648.849
2670,5013.658
2671,5574.6753
2672,6108.7334
2673,5300.626
2674,5001.699
2675,5851.6484
2676,4697.387
2677,2968.5784
2678,584.3649
2679,2118.5015
2680,394.75156
2681,6177.644
2682,3190.046
2683,2460.7573
2684,1453.868
2685,1248.2822
2686,2649.4937
2687,5208.0806
2688,3820.4956
2689,437.37604
2690,442.53778
2691,3596.3083
2692,1251.9493
2693,2778.8105
2694,4352.955
2695,4316.415
2696,4096.15
2697,312.29465
2698,789.14014
2699,4817.5015
2700,4516.1924
2701,4780.451
2702,4995.1177
2703,5539.8604
2704,5988.404
2705,2719.898
2706,1424.5652
2707,912.27814
2708,233.01451
2709,207.366
2710,766.91705
2711,4849.043
2712,6736.5527
2713,2088.2576
2714,571.5
2715,389.1123
2716,2702.77
2717,6691.581
2718,5178.0146
2719,6155.9883
2720,4402.274
2721,2477.1265
2722,1991.9818
2723,5831.685
2724,5015.122
2725,6143.155
2726,3320.0745
2727,2518.9656
2728,1101.4241
2729,252.43146
2730,2453.2117
2731,2298.4026
2732,1111.1134
2733,718.48517
2734,349.4614
2735,4536.812
2736,2524.442
2737,583.72034
2738,4574.373
2739,4560.205
2740,3967.557
2741,1918.1066
2742,822.08606
2743,4851.126
2744,4911.2964
2745,6556.2695
2746,6119.346
2747,315.5603
2748,4984.8164
2749,6346.7656
2750,335.14407
2751,5722.4897
2752,6812.4233
2753,6155.192
2754,5054.9214
2755,5353.357
2756,6635.085
2757,3260.8086
2758,2556.8796
2759,267.6738
2760,6659.9277
2761,5062.1655
2762,3491.8003
2763,3112.869
2764,379.25894
2765,4888.4917
2766,6089.494
2767,3172.842
2768,2535.4167
2769,497.97723
2770,1889.3533
2771,3879.2737
2772,4081.8916
2773,4145.523
2774,2848.058
2775,2176.3438
2776,2933.9731
2777,4176.8643
2778,4165.0186
2779,3134.1604
2780,2438.288
2781,1099.4816
2782,343.01263
2783,308.7123
2784,2551.2964
2785,3953.9387
2786,4937.419
2787,4462.1157
2788,5950.81
2789,2834.335
2790,381.5219
2791,3026.8552
2792,4311.146
2793,4412.912
2794,4454.9263
2795,2820.015
2796,862.88074
2797,5017.603
2798,4598.9233
2799,2783.129
2800,284.2403
2801,2901.8413
2802,6658.9624
2803,2729.401
2804,1727.8748
2805,694.51447
2806,898.5042
2807,6070.485
2808,5024.3584
2809,5949.16
2810,6313.959
2811,4775.1997
2812,3044.3926
2813,2793.251
2814,5852.3247
2815,6364.288
2816,6364.288
2817,6364.288
2818,6364.288
2819,5885.788
2820,5279.605
2821,5092.1953
2822,5092.1953
2823,5354.4736
2824,5970.814
2825,5970.814
2826,6710.4326
2827,4868.832
2828,3530.6787
2829,3530.6787
2830,3155.2815
2831,5798.657
2832,5147.7056
2833,5677.9175
2834,6031.895
2835,1401.8027
2836,3023.0217
2837,2837.2117
2838,1321.7883
2839,801.31976
2840,438.44107
2841,1289.2379
2842,3072.6218
2843,4437.4136
2844,4390.777
2845,3441.782
2846,2544.8887
2847,990.07556
2848,611.04565
2849,273.19943
2850,340.6256
2851,2724.1692
2852,6453.0557
2853,4406.691
2854,4564.566
2855,4812.379
2856,2653.9988
2857,292.2384
2858,5358.8804
2859,4605.62
2860,4789.3115
2861,5892.296
2862,4705.6523
2863,3218.3296
2864,2045.9496
2865,599.5587
2866,2623.1086
2867,620.899
2868,2897.064
2869,5083.078
2870,5965.5156
2871,2703.552
2872,6478.056
2873,5145.7715
2874,5620.4595
2875,6049.601
2876,3716.315
2877,824.466
2878,422.7698
2879,771.5584
2880,2889.4976
2881,4687.033
2882,4883.343
2883,4856.4243
2884,4846.9644
2885,2256.0583
2886,612.897
2887,846.5979
2888,1948.7568
2889,4622.383
2890,4687.95
2891,4378.959
2892,1330.2272
2893,4203.474
2894,4604.1626
2895,4245.9067
2896,2513.3208
2897,350.05423
2898,257.98618
2899,2835.6028
2900,6566.961
2901,5134.4414
2902,5270.7812
2903,5881.1084
2904,4731.49
2905,2098.7397
2906,2736.3516
2907,6590.7017
2908,4782.815
2909,6194.3716
2910,4711.54
2911,662.25586
2912,2954.3655
2913,2937.6726
2914,5535.121
2915,5055.8696
2916,5933.3467
2917,5698.219
2918,610.40753
2919,391.68402
2920,3978.1948
2921,4185.897
2922,3559.3296
2923,2954.918
2924,360.93457
2925,841.65265
2926,1091.3857
2927,2589.8513
2928,3847.5564
2929,2197.1987
2930,2684.8774
2931,2157.7358
2932,3593.5593
2933,3813.8418
2934,2407.0632
2935,5000.128
2936,4358.684
2937,5187.7275
2938,6481.6846
2939,2701.4932
2940,387.9561
2941,1457.3356
2942,427.92307
2943,394.35663
2944,4937.617
2945,6050.828
2946,4796.5723
2947,2370.609
2948,778.5419
2949,795.4522
2950,5397.8247
2951,4839.0903
2952,4260.2217
2953,4077.406
2954,2945.9138
2955,638.56946
2956,638.56946
2957,636.14716
2958,1414.3347
2959,1414.3347
2960,4482.1377
2961,319.01187
2962,898.7226
2963,5744.2017
2964,2473.348
2965,368.62933
2966,2878.5427
2967,5854.8354
2968,6272.9175
2969,5022.5923
2970,4920.7666
2971,3689.8157
2972,2037.0582
2973,343.23462
2974,920.2885
2975,5888.4155
2976,5367.732
2977,5979.9526
2978,901.95044
2979,1000.33923
2980,1655.285
2981,2175.0378
2982,2175.0378
2983,5040.185
2984,3571.899
2985,3186.6028
2986,3201.9824
2987,2441.7485
2988,2315.1326
2989,3720.9243
2990,4226.789
2991,2788.6448
2992,391.35156
2993,5607.7207
2994,4699.7925
2995,6150.029
2996,4657.894
2997,422.32245
2998,5475.006
2999,4683.38
3000,457.90225
3001,4604.5986
3002,3813.825
3003,577.5753
3004,1123.5193
3005,3460.53
3006,3460.53
3007,1405.6571
3008,6111.175
3009,6111.175
3010,3592.5002
3011,3592.5002
3012,6070.5273
3013,6293.909
3014,5652.4087
3015,3799.4014
3016,4271.152
3017,4927.8765
3018,3435.573
3019,6021.3384
3020,4476.005
3021,3754.0557
3022,384.22656
3023,2861.1404
3024,3143.1345
3025,5003.2925
3026,4421.4546
3027,2124.8228
3028,751.8955
3029,475.44812
3030,2453.4338
3031,6370.5815
3032,3023.8098
3033,2282.6064
3034,4281.833
3035,5302.902
3036,443.68973
3037,2986.3606
3038,2702.6885
3039,2284.722
3040,1250.5986
3041,3731.0874
3042,3650.7593
3043,2905.1921
3044,1779.7651
3045,486.4307
3046,875.0439
3047,942.7092
3048,4129.308
3049,4252.772
3050,1884.2101
3051,5502.4336
3052,6183.6006
3053,1886.2859
3054,411.7543
3055,820.6164
3056,5960.905
3057,4853.805
3058,4568.899
3059,1352.6544
3060,5865.3984
3061,5134.4873
3062,5418.796
3063,6171.0693
3064,3484.5776
3065,2841.1558
3066,810.7956
3067,2987.053
3068,5787.3
3069,6093.678
3070,1274.6023
3071,385.02948
3072,6029.997
3073,5384.586
3074,4668.691
3075,5417.0283
3076,3095.3926
3077,3041.9458
3078,2722.9417
3079,433.87286
3080,843.5043
3081,3333.939
3082,3333.939
3083,3922.2637
3084,3922.2637
3085,4486.5757
3086,4486.5757
3087,4384.559
3088,440.79126
3089,2847.521
3090,3941.1123
3091,4287.03
3092,1722.8939
3093,931.5794
3094,5878.1743
3095,2912.1953
3096,4523.198
3097,4964.5884
3098,3383.321
3099,2874.179
3100,670.00165
3101,5089.6553
3102,4984.868
3103,4726.9404
3104,2107.6724
3105,765.0226
3106,450.6842
3107,2888.1562
3108,4654.1313
3109,3177.1536
3110,2998.3804
3111,2371.2148
3112,1573.0352
3113,800.04486
3114,5171.917
3115,5607.148
3116,5466.2163
3117,1119.6052
3118,3947.5935
3119,4623.717
3120,4230.3823
3121,3987.096
3122,2971.9888
3123,4592.202
3124,4578.4697
3125,896.9198
3126,5597.963
3127,5570.117
3128,4306.7075
3129,4784.415
3130,4796.6978
3131,5154.723
3132,5682.758
3133,6252.403
3134,5905.2373
3135,697.0597
3136,2754.3918
3137,2754.3918
3138,5407.9897
3139,5829.354
3140,5542.881
3141,3060.2224
3142,2530.7327
3143,3913.4958
3144,4684.095
3145,6300.695
3146,4709.4595
3147,419.6415
3148,968.4305
3149,5056.905
3150,3761.1404
3151,3090.056
3152,2805.0598
3153,4405.0293
3154,4293.286
3155,2809.418
3156,742.9635
3157,2667.277
3158,5298.031
3159,5804.398
3160,4816.7495
3161,5389.925
3162,6219.1704
3163,5863.591
3164,3416.3708
3165,671.3655
3166,3035.3516
3167,5121.9087
3168,6582.005
3169,4649.1904
3170,3179.639
3171,428.5638
3172,3083.7324
3173,6658.919
3174,4799.1846
3175,2921.3318
3176,1539.8282
3177,393.1242
3178,3775.7542
3179,2417.3274
3180,3151.6372
3181,3066.8367
3182,2976.507
3183,2058.198
3184,4099.584
3185,883.0068
3186,5967.8916
3187,3020.7505
3188,5596.1187
3189,3766.8477
3190,2570.9695
3191,1901.8259
3192,507.89236
3193,4436.646
3194,5610.255
3195,5799.8066
3196,3058.4375
3197,465.63876
3198,4145.583
3199,4361.9453
3200,2991.1125
3201,855.1141
3202,352.33667
3203,352.33667
3204,529.79865
3205,2008.4987
3206,4308.0054
3207,3793.543
3208,2610.9854
3209,1409.398
3210,321.3097
3211,363.48062
3212,4068.8435
3213,5863.2065
3214,5284.246
3215,4546.7285
3216,5277.1675
3217,6311.547
3218,4289.851
3219,3228.0486
3220,2574.0237
3221,1073.2256
3222,5999.898
3223,5523.0693
3224,4699.217
3225,5290.493
3226,5520.638
3227,674.3085
3228,353.86496
3229,5821.4185
3230,4948.0786
3231,4784.5776
3232,1347.0995
3233,367.87375
3234,2297.0928
3235,5217.0493
3236,5952.0596
3237,4968.939
3238,799.5574
3239,4762.76
3240,5017.4834
3241,4164.779
3242,2907.0217
3243,703.2063
3244,333.77097
3245,1397.6124
3246,2423.2527
3247,3183.5415
3248,2844.6523
3249,401.94794
3250,2296.5784
3251,3953.4753
3252,3880.0618
3253,3936.4421
3254,3100.5667
3255,2963.097
3256,1864.426
3257,845.96924
3258,312.4661
3259,2636.996
3260,2636.996
3261,4486.5767
3262,4830.284
3263,4275.4546
3264,4365.0728
3265,4902.0425
3266,4902.0425
3267,5175.765
3268,295.84424
3269,5626.7266
3270,6333.846
3271,3317.2227
3272,2694.1196
3273,1454.4723
3274,362.57214
3275,872.6878
3276,2974.9087
3277,5750.1587
3278,6092.7197
3279,5601.8965
3280,4774.612
3281,6451.491
3282,500.0196
3283,407.7185
3284,5671.3115
3285,6270.603
3286,5759.0522
3287,5152.031
3288,2400.6458
3289,457.93692
3290,322.5808
3291,5352.3047
3292,5631.9546
3293,3570.4248
3294,1622.8845
3295,835.29266
3296,668.2412
3297,449.39343
3298,3263.5256
3299,3459.4636
3300,4190.6694
3301,4321.676
3302,4332.27
3303,4305.345
3304,2083.4717
3305,3511.0864
3306,4410.966
3307,4137.8564
3308,3787.8586
3309,2729.7917
3310,2004.4274
3311,429.343
3312,4199.8413
3313,4704.792
3314,4670.9775
3315,2493.5884
3316,365.70337
3317,834.24963
3318,6058.8057
3319,4782.3125
3320,5897.9473
3321,2983.2004
3322,254.87709
3323,835.85535
3324,4491.3296
3325,5986.088
3326,3073.132
3327,318.19162
3328,6144.7197
3329,4890.458
3330,6354.509
3331,6354.509
3332,6354.509
3333,5921.5815
3334,3372.702
3335,2964.175
3336,2964.175
3337,494.21924
3338,387.56766
3339,2766.7686
3340,5405.9326
3341,5352.5513
3342,6106.3716
3343,3162.355
3344,1989.9003
3345,423.24362
3346,4368.3345
3347,4368.914
3348,2982.4324
3349,599.122
3350,4519.139
3351,4495.8315
3352,415.70618
3353,6030.991
3354,4140.713
3355,5963.5474
3356,423.836
3357,306.58237
3358,5599.702
3359,4573.3057
3360,4736.965
3361,5715.3706
3362,1329.4187
3363,425.9637
3364,914.4084
3365,5711.8765
3366,4470.842
3367,4892.955
3368,5019.378
3369,5698.226
3370,5293.6714
3371,4282.8237
3372,4514.2383
3373,5255.9233
3374,4185.3613
3375,3241.4983
3376,385.16235
3377,215.3282
3378,227.98738
3379,1097.2561
3380,1097.2561
3381,2938.8242
3382,2815.1008
3383,2429.7542
3384,4079.5771
3385,3120.0847
3386,2002.8431
3387,747.07794
3388,300.57935
3389,317.06256
3390,847.3298
3391,2912.8992
3392,5532.61
3393,4522.327
3394,1089.0089
3395,653.1835
3396,5526.7266
3397,5560.0747
3398,4937.1924
3399,2995.75
3400,369.15256
3401,2909.3335
3402,5529.149
3403,5945.4014
3404,4656.813
3405,2035.7368
3406,468.9496
3407,2951.7703
3408,4453.7466
3409,4887.3027
3410,5523.211
3411,5863.2773
3412,3066.4731
3413,1539.0039
3414,1229.0387
3415,2647.0662
3416,3871.354
